"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","3.285"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","90"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","12","958","59","9","7.9","0.14","485.429","15.232","1367.655","1306.174"
"1","17","13","936","56","8","7.2","0.14","372.551","13.041","1001.457","952.951"
"1","17","14","878","51","7","5.9","0.14","220.252","10.256","506.381","475.417"
"1","17","15","752","42","5","4.1","0.14","51.757","5.891","94.913","78.529"
"1","17","16","440","22","3","2.8","0.14","18.223","3.432","44.273","29.683"
"1","17","17","0","0","2","2.1","0.14","0","2","0","0"
"1","17","18","0","0","2","1.8","0.14","0","2","0","0"
"1","17","19","0","0","2","1.6","0.14","0","2","0","0"
"1","17","20","0","0","2","1.6","0.14","0","2","0","0"
"1","17","21","0","0","1","1.7","0.14","0","1","0","0"
"1","17","22","0","0","1","2","0.14","0","1","0","0"
"1","17","23","0","0","1","2.5","0.14","0","1","0","0"
"1","18","0","0","0","0","3.2","0.14","0","0","0","0"
"1","18","1","0","0","0","3.6","0.14","0","0","0","0"
"1","18","2","0","0","0","3.2","0.14","0","0","0","0"
"1","18","3","0","0","0","2.9","0.14","0","0","0","0"
"1","18","4","0","0","0","3","0.14","0","0","0","0"
"1","18","5","0","0","-1","3.4","0.14","0","-1","0","0"
"1","18","6","0","0","0","3.8","0.14","0","0","0","0"
"1","18","7","0","0","0","4.2","0.14","0","0","0","0"
"1","18","8","136","69","2","4.6","0.14","137.939","4.545","391.487","364.595"
"1","18","9","289","126","4","5.1","0.14","278.442","8.844","810.112","768.386"
"1","18","10","939","56","5","5.3","0.14","546.912","14.305","1590.699","1521.314"
"1","18","11","967","61","6","5.3","0.14","554.404","15.414","1594.105","1524.599"
"1","18","12","781","97","6","5.2","0.14","447.324","13.649","1266.951","1209.038"
"1","18","13","949","60","6","4.8","0.14","384.101","12.813","1036.576","986.825"
"1","18","14","523","113","5","3.9","0.14","203.044","8.985","507.847","476.832"
"1","18","15","680","46","3","2.5","0.14","55.683","4.262","107.155","90.338"
"1","18","16","241","27","1","1.6","0.14","21.344","1.642","53.333","38.423"
"1","18","17","0","0","0","1.2","0.14","0","0","0","0"
"1","18","18","0","0","0","0.8","0.14","0","0","0","0"
"1","18","19","0","0","0","0.5","0.14","0","0","0","0"
"1","18","20","0","0","0","0.4","0.14","0","0","0","0"
"1","18","21","0","0","-1","0.5","0.14","0","-1","0","0"
"1","18","22","0","0","-1","0.8","0.14","0","-1","0","0"
"1","18","23","0","0","-1","0.9","0.14","0","-1","0","0"
"1","19","0","0","0","-2","0.6","0.14","0","-2","0","0"
"1","19","1","0","0","-2","0.3","0.14","0","-2","0","0"
"1","19","2","0","0","-2","0.2","0.14","0","-2","0","0"
"1","19","3","0","0","-2","0.5","0.14","0","-2","0","0"
"1","19","4","0","0","-2","0.6","0.14","0","-2","0","0"
"1","19","5","0","0","-2","0.5","0.14","0","-2","0","0"
"1","19","6","0","0","-1","0.5","0.14","0","-1","0","0"
"1","19","7","0","0","0","0.3","0.14","0","0","0","0"
"1","19","8","341","62","0","0.5","0.14","214.975","8.68","605.943","571.452"
"1","19","9","434","109","1","1.8","0.14","334.927","10.889","973.419","925.907"
"1","19","10","759","83","2","3.4","0.14","487.946","12.784","1422.852","1359.414"
"1","19","11","167","226","1","5.1","0.14","311.925","6.406","904.952","859.866"
"1","19","12","7","161","0","6.4","0.14","157.881","2.35","453.055","423.981"
"1","19","13","0","79","0","7.1","0.14","76.057","1.054","214.803","194.172"
"1","19","14","0","44","-1","6.9","0.14","42.301","-0.4","118.469","101.251"
"1","19","15","0","65","-3","5.9","0.14","61.272","-2.032","176.114","156.853"
"1","19","16","0","11","-4","4.7","0.14","10.555","-3.811","26.539","12.578"
"1","19","17","0","0","-5","3.8","0.87","0","-5","0","0"
"1","19","18","0","0","-6","3.2","0.87","0","-6","0","0"
"1","19","19","0","0","-6","2.7","0.87","0","-6","0","0"
"1","19","20","0","0","-7","2.1","0.87","0","-7","0","0"
"1","19","21","0","0","-7","1.5","0.87","0","-7","0","0"
"1","19","22","0","0","-7","1","0.87","0","-7","0","0"
"1","19","23","0","0","-8","0.9","0.87","0","-8","0","0"
"1","20","0","0","0","-8","1.2","0.87","0","-8","0","0"
"1","20","1","0","0","-9","1.5","0.87","0","-9","0","0"
"1","20","2","0","0","-9","1.8","0.87","0","-9","0","0"
"1","20","3","0","0","-9","2","0.87","0","-9","0","0"
"1","20","4","0","0","-8","1.9","0.87","0","-8","0","0"
"1","20","5","0","0","-8","1.8","0.87","0","-8","0","0"
"1","20","6","0","0","-8","1.6","0.87","0","-8","0","0"
"1","20","7","0","0","-7","1.5","0.87","0","0","0","0"
"1","20","8","730","43","-5","1.7","0.87","347.551","5.386","996.442","948.114"
"1","20","9","886","61","-3","2.4","0.87","505.47","10.249","1482.122","1416.584"
"1","20","10","957","71","-1","3","0.87","585.256","12.793","1702.973","1629.61"
"1","20","11","993","73","0","3.5","0.87","594.493","12.899","1717.506","1643.628"
"1","20","12","818","89","0","3.9","0.87","468.573","9.524","1342.21","1281.63"
"1","20","13","978","68","0","4.4","0.87","415.884","7.775","1142.589","1089.083"
"1","20","14","772","64","0","4.7","0.87","221.664","3.823","535.061","503.081"
"1","20","15","582","59","-1","4.8","0.87","68.141","0.111","142.215","124.156"
"1","20","16","361","28","-2","5.3","0.87","22.755","-1.623","57.96","42.886"
"1","20","17","0","0","-3","6","0.14","0","-3","0","0"
"1","20","18","0","0","-3","6.6","0.14","0","-3","0","0"
"1","20","19","0","0","-3","7.1","0.14","0","-3","0","0"
"1","20","20","0","0","-3","7.5","0.14","0","-3","0","0"
"1","20","21","0","0","-2","7.7","0.14","0","-2","0","0"
"1","20","22","0","0","-2","7.8","0.14","0","-2","0","0"
"1","20","23","0","0","-2","7.7","0.14","0","-2","0","0"
"1","21","0","0","0","-2","7.5","0.14","0","-2","0","0"
"1","21","1","0","0","-2","7.2","0.14","0","-2","0","0"
"1","21","2","0","0","-2","6.9","0.14","0","-2","0","0"
"1","21","3","0","0","-2","6.4","0.14","0","-2","0","0"
"1","21","4","0","0","-2","6.1","0.14","0","-2","0","0"
"1","21","5","0","0","-2","6","0.14","0","-2","0","0"
"1","21","6","0","0","-3","5.9","0.14","0","-3","0","0"
"1","21","7","0","15","-2","6","0.14","14.709","-1.779","34.585","20.339"
"1","21","8","717","39","0","6.2","0.14","337.505","5.127","972.09","924.625"
"1","21","9","875","52","0","6.5","0.14","485.267","7.205","1444.901","1380.682"
"1","21","10","948","59","1","6.7","0.14","563.687","9.197","1669.352","1597.18"
"1","21","11","978","64","2","6.8","0.14","572.957","10.234","1681.273","1608.679"
"1","21","12","980","67","2","6.8","0.14","516.896","9.393","1493.713","1427.764"
"1","21","13","961","65","2","6.6","0.14","403.393","7.816","1116.779","1064.187"
"1","21","14","919","58","1","5.8","0.14","247.814","4.737","598.267","564.048"
"1","21","15","808","47","0","4.2","0.14","68.976","1.143","123.824","106.416"
"1","21","16","517","26","-1","3.1","0.14","21.621","-0.508","55.885","40.885"
"1","21","17","0","0","-2","3","0.14","0","-2","0","0"
"1","21","18","0","0","-2","3.3","0.14","0","-2","0","0"
"1","21","19","0","0","-3","3.7","0.14","0","-3","0","0"
"1","21","20","0","0","-3","3.9","0.14","0","-3","0","0"
"1","21","21","0","0","-2","4.1","0.14","0","-2","0","0"
"1","21","22","0","0","-2","4.2","0.14","0","-2","0","0"
"1","21","23","0","0","-1","4.4","0.14","0","-1","0","0"
"1","22","0","0","0","0","4.5","0.14","0","0","0","0"
"1","22","1","0","0","0","4.8","0.14","0","0","0","0"
"1","22","2","0","0","0","5.2","0.14","0","0","0","0"
"1","22","3","0","0","0","5.9","0.14","0","0","0","0"
"1","22","4","0","0","0","6.5","0.14","0","0","0","0"
"1","22","5","0","0","0","6.3","0.14","0","0","0","0"
"1","22","6","0","0","0","6","0.14","0","0","0","0"
"1","22","7","0","9","0","5.9","0.14","8.826","0.134","20.131","6.397"
"1","22","8","194","71","1","6.4","0.14","164.259","3.448","471.599","441.868"
"1","22","9","0","22","2","7.2","0.14","21.128","2.291","57.076","42.034"
"1","22","10","290","186","2","7.5","0.14","351.025","6.698","1029.653","980.148"
"1","22","11","713","117","2","7.3","0.14","495.201","8.763","1453.91","1389.372"
"1","22","12","602","151","2","7","0.14","428.469","8.003","1240.051","1183.091"
"1","22","13","617","131","2","6.7","0.14","343.843","6.922","963.205","916.055"
"1","22","14","696","82","1","6.1","0.14","220.271","4.245","548.128","515.686"
"1","22","15","793","47","0","5.1","0.14","71.186","1.045","127.421","109.886"
"1","22","16","353","30","-1","4.5","0.14","23.411","-0.567","61.121","45.935"
"1","22","17","0","0","-2","5","0.14","0","-2","0","0"
"1","22","18","0","0","-2","5.7","0.14","0","-2","0","0"
"1","22","19","0","0","-2","6.2","0.14","0","-2","0","0"
"1","22","20","0","0","-2","6.6","0.14","0","-2","0","0"
"1","22","21","0","0","-3","6.6","0.14","0","-3","0","0"
"1","22","22","0","0","-4","6.1","0.14","0","-4","0","0"
"1","22","23","0","0","-4","5.2","0.14","0","-4","0","0"
"1","23","0","0","0","-5","4","0.14","0","-5","0","0"
"1","23","1","0","0","-6","3","0.14","0","-6","0","0"
"1","23","2","0","0","-7","2.6","0.14","0","-7","0","0"
"1","23","3","0","0","-7","2.9","0.14","0","-7","0","0"
"1","23","4","0","0","-7","3.3","0.14","0","-7","0","0"
"1","23","5","0","0","-8","3.7","0.14","0","-8","0","0"
"1","23","6","0","0","-7","4.2","0.14","0","-7","0","0"
"1","23","7","244","12","-6","4.8","0.14","78.212","-4.697","177.169","157.871"
"1","23","8","709","42","-3","6.1","0.14","341.538","2.25","997.45","949.086"
"1","23","9","572","91","0","7.7","0.14","390.034","5.136","1164.661","1110.372"
"1","23","10","866","63","0","8.5","0.14","530.983","6.505","1585.35","1516.155"
"1","23","11","9","167","1","8.3","0.14","166.86","3.064","478.548","448.57"
"1","23","12","0","127","1","7.9","0.14","122.196","2.567","347.086","321.767"
"1","23","13","24","181","1","7.2","0.14","180.1","3.47","516.691","485.362"
"1","23","14","539","118","0","6.4","0.14","220.794","3.187","573.384","540.046"
"1","23","15","321","92","0","5.7","0.14","86.995","1.351","217.225","196.507"
"1","23","16","480","28","-1","5.3","0.14","23.268","-0.611","61.007","45.825"
"1","23","17","0","0","-2","5.1","0.14","0","-2","0","0"
"1","23","18","0","0","-2","4.7","0.14","0","-2","0","0"
"1","23","19","0","0","-2","4.3","0.14","0","-2","0","0"
"1","23","20","0","0","-3","4.2","0.14","0","-3","0","0"
"1","23","21","0","0","-3","4.3","0.14","0","-3","0","0"
"1","23","22","0","0","-3","4.3","0.14","0","-3","0","0"
"1","23","23","0","0","-2","4.5","0.14","0","-2","0","0"
"1","24","0","0","0","-2","4.6","0.14","0","-2","0","0"
"1","24","1","0","0","-3","4.7","0.14","0","-3","0","0"
"1","24","2","0","0","-3","4.8","0.14","0","-3","0","0"
"1","24","3","0","0","-3","4.6","0.14","0","-3","0","0"
"1","24","4","0","0","-3","4.5","0.14","0","-3","0","0"
"1","24","5","0","0","-3","4.3","0.14","0","-3","0","0"
"1","24","6","0","0","-4","3.4","0.14","0","-4","0","0"
"1","24","7","0","15","-4","3.2","0.14","14.709","-3.679","34.873","20.617"
"1","24","8","532","48","-2","4.3","0.14","281.804","3.413","818.724","776.693"
"1","24","9","665","74","-1","5.2","0.14","419.037","6.216","1250.116","1192.8"
"1","24","10","687","103","0","5.6","0.14","484.614","7.946","1433.837","1370.01"
"1","24","11","1005","59","0","5.8","0.14","592.342","9.486","1742.602","1667.834"
"1","24","12","455","199","0","6","0.14","409.172","6.373","1189.737","1134.559"
"1","24","13","433","182","0","5.8","0.14","327.856","5.19","931.965","885.921"
"1","24","14","939","55","0","4.9","0.14","259.891","4.387","636.784","601.2"
"1","24","15","835","45","-1","3.4","0.14","80.375","0.484","142.318","124.255"
"1","24","16","571","27","-4","2.3","0.14","22.012","-3.42","58.479","43.387"
"1","24","17","0","0","-5","2.3","0.15","0","-5","0","0"
"1","24","18","0","0","-6","2.8","0.15","0","-6","0","0"
"1","24","19","0","0","-7","3.3","0.15","0","-7","0","0"
"1","24","20","0","0","-7","3.7","0.15","0","-7","0","0"
"1","24","21","0","0","-8","4.1","0.15","0","-8","0","0"
"1","24","22","0","0","-8","4.6","0.15","0","-8","0","0"
"1","24","23","0","0","-8","5","0.15","0","-8","0","0"
"1","25","0","0","0","-8","5.1","0.15","0","-8","0","0"
"1","25","1","0","0","-8","5","0.15","0","-8","0","0"
"1","25","2","0","0","-8","5","0.15","0","-8","0","0"
"1","25","3","0","0","-7","5.1","0.15","0","-7","0","0"
"1","25","4","0","0","-7","5.2","0.15","0","-7","0","0"
"1","25","5","0","0","-7","5.2","0.15","0","-7","0","0"
"1","25","6","0","0","-6","5.2","0.15","0","-6","0","0"
"1","25","7","0","17","-4","5.4","0.15","16.671","-3.732","39.734","25.306"
"1","25","8","554","47","-2","5.5","0.15","291.148","2.799","849.494","806.373"
"1","25","9","360","127","0","5.3","0.15","326.118","5.541","966.681","919.408"
"1","25","10","337","184","2","5","0.15","377.148","8.637","1100.395","1048.384"
"1","25","11","367","212","3","4.3","0.15","410.616","10.912","1183.306","1128.356"
"1","25","12","231","240","3","3.7","0.15","341.717","10.16","974.587","927.033"
"1","25","13","270","213","2","3.3","0.15","298.135","8.622","840.792","797.979"
"1","25","14","397","147","1","3","0.15","218.508","6.009","580.094","546.519"
"1","25","15","31","101","0","2.5","0.15","90.462","2.314","255.778","233.694"
"1","25","16","14","36","0","2.5","0.15","32.662","0.83","87.177","71.068"
"1","25","17","0","0","-1","2.7","0.15","0","-1","0","0"
"1","25","18","0","0","-1","2.9","0.15","0","-1","0","0"
"1","25","19","0","0","-2","3.1","0.15","0","-2","0","0"
"1","25","20","0","0","-3","3.2","0.15","0","-3","0","0"
"1","25","21","0","0","-4","3.1","0.15","0","-4","0","0"
"1","25","22","0","0","-4","3.3","0.15","0","-4","0","0"
"1","25","23","0","0","-5","3.5","0.15","0","-5","0","0"
"1","26","0","0","0","-4","3.6","0.15","0","-4","0","0"
"1","26","1","0","0","-4","3.5","0.15","0","-4","0","0"
"1","26","2","0","0","-4","3.2","0.15","0","-4","0","0"
"1","26","3","0","0","-5","2.9","0.15","0","-5","0","0"
"1","26","4","0","0","-5","2.8","0.15","0","-5","0","0"
"1","26","5","0","0","-5","2.9","0.15","0","-5","0","0"
"1","26","6","0","0","-4","3.4","0.15","0","-4","0","0"
"1","26","7","0","21","-3","4","0.15","20.593","-2.602","49.266","34.5"
"1","26","8","738","38","-1","4.2","0.15","353.009","5.879","1023.21","973.934"
"1","26","9","897","48","1","4.3","0.15","505.332","10.792","1491.553","1425.681"
"1","26","10","966","55","3","4.3","0.15","585.333","14.33","1700.424","1627.151"
"1","26","11","633","143","4","4.2","0.15","489.689","13.583","1408.922","1345.978"
"1","26","12","967","73","4","4.3","0.15","535.34","14.312","1526.82","1459.698"
"1","26","13","909","82","4","4.2","0.15","417.13","12.061","1150.287","1096.507"
"1","26","14","877","68","3","3.7","0.15","262.046","8.254","644.796","608.928"
"1","26","15","785","53","1","3.5","0.15","87.723","2.625","160.748","142.032"
"1","26","16","537","30","0","3.9","0.15","24.682","0.499","65.255","49.923"
"1","26","17","0","0","-1","4.8","0.15","0","-1","0","0"
"1","26","18","0","0","-1","5.7","0.15","0","-1","0","0"
"1","26","19","0","0","-1","6.3","0.15","0","-1","0","0"
"1","26","20","0","0","0","6.4","0.15","0","0","0","0"
"1","26","21","0","0","0","6.2","0.15","0","0","0","0"
"1","26","22","0","0","0","6.1","0.15","0","0","0","0"
"1","26","23","0","0","0","6","0.15","0","0","0","0"
"1","27","0","0","0","0","5.9","0.15","0","0","0","0"
"1","27","1","0","0","0","5.6","0.15","0","0","0","0"
"1","27","2","0","0","0","5.2","0.15","0","0","0","0"
"1","27","3","0","0","0","5","0.15","0","0","0","0"
"1","27","4","0","0","0","4.9","0.15","0","0","0","0"
"1","27","5","0","0","0","4.9","0.15","0","0","0","0"
"1","27","6","0","0","0","5.1","0.15","0","0","0","0"
"1","27","7","0","22","0","5.4","0.15","21.574","0.347","51.061","36.232"
"1","27","8","201","76","1","5.6","0.15","175.519","3.865","506.917","475.935"
"1","27","9","857","51","4","5.9","0.15","491.886","11.807","1446.839","1382.552"
"1","27","10","926","58","6","5.9","0.15","570.463","15.042","1651.87","1580.317"
"1","27","11","581","159","7","5.6","0.15","478.43","14.825","1368.117","1306.619"
"1","27","12","515","184","7","5.5","0.15","429.127","14.083","1216.916","1160.775"
"1","27","13","576","149","7","5.1","0.15","356.467","13.132","984.696","936.784"
"1","27","14","523","127","6","4.2","0.15","233.531","10.431","600.411","566.116"
"1","27","15","793","48","3","3.5","0.15","86.636","4.579","152.262","133.846"
"1","27","16","251","39","1","3.5","0.15","29.991","1.645","79.898","64.047"
"1","27","17","0","0","0","4.1","0.15","0","0","0","0"
"1","27","18","0","0","0","4.7","0.15","0","0","0","0"
"1","27","19","0","0","0","5.2","0.15","0","0","0","0"
"1","27","20","0","0","0","5.6","0.15","0","0","0","0"
"1","27","21","0","0","0","6","0.15","0","0","0","0"
"1","27","22","0","0","0","6.1","0.15","0","0","0","0"
"1","27","23","0","0","0","6.5","0.15","0","0","0","0"
"1","28","0","0","0","0","6.8","0.15","0","0","0","0"
"1","28","1","0","0","0","6.9","0.15","0","0","0","0"
"1","28","2","0","0","0","7","0.15","0","0","0","0"
"1","28","3","0","0","0","7","0.15","0","0","0","0"
"1","28","4","0","0","0","6.9","0.15","0","0","0","0"
"1","28","5","0","0","0","6.9","0.15","0","0","0","0"
"1","28","6","0","0","0","7","0.15","0","0","0","0"
"1","28","7","0","21","2","7.1","0.15","20.593","2.275","48.241","33.512"
"1","28","8","612","43","4","6.6","0.15","313.447","8.577","901.168","856.216"
"1","28","9","865","53","7","6.1","0.15","501.246","14.781","1459.749","1395.004"
"1","28","10","930","61","10","6.1","0.15","579.439","18.98","1653.385","1581.778"
"1","28","11","958","64","11","5.7","0.15","587.667","20.516","1658.636","1586.844"
"1","28","12","959","66","12","4.9","0.15","532.118","21.47","1480.844","1415.351"
"1","28","13","936","65","12","3.7","0.15","419.967","20.732","1124.315","1071.456"
"1","28","14","895","57","10","2","0.15","265.833","17.173","635.117","599.592"
"1","28","15","789","48","7","0.8","0.15","89.33","9.807","154.245","135.759"
"1","28","16","536","30","3","0.4","0.15","24.21","4.003","63.344","48.079"
"1","28","17","0","0","1","0.5","0.15","0","1","0","0"
"1","28","18","0","0","0","0.9","0.15","0","0","0","0"
"1","28","19","0","0","0","1.2","0.15","0","0","0","0"
"1","28","20","0","0","0","1.4","0.15","0","0","0","0"
"1","28","21","0","0","0","1.4","0.15","0","0","0","0"
"1","28","22","0","0","0","1.6","0.15","0","0","0","0"
"1","28","23","0","0","0","2.1","0.15","0","0","0","0"
"1","29","0","0","0","0","2.7","0.15","0","0","0","0"
"1","29","1","0","0","0","3.2","0.15","0","0","0","0"
"1","29","2","0","0","0","3.6","0.15","0","0","0","0"
"1","29","3","0","0","0","3.9","0.15","0","0","0","0"
"1","29","4","0","0","0","4.1","0.15","0","0","0","0"
"1","29","5","0","0","0","4.2","0.15","0","0","0","0"
"1","29","6","0","0","0","4.3","0.15","0","0","0","0"
"1","29","7","0","26","1","4.2","0.15","25.496","1.479","60.468","45.305"
"1","29","8","718","45","3","4","0.15","361.899","10.267","1038.649","988.825"
"1","29","9","874","57","6","4.2","0.15","513.566","16.095","1489.541","1423.74"
"1","29","10","941","64","8","4.3","0.15","592.367","19.462","1686.793","1614.003"
"1","29","11","974","66","9","4","0.15","602.293","21.14","1695.606","1622.504"
"1","29","12","975","67","10","3.5","0.15","544.801","21.806","1515.8","1449.069"
"1","29","13","953","66","10","3","0.15","431.231","20.028","1160.105","1105.978"
"1","29","14","421","151","9","2.3","0.15","234.302","15.097","605.345","570.875"
"1","29","15","790","52","6","1.3","0.15","95.935","8.69","170.971","151.892"
"1","29","16","530","33","3","0.8","0.15","27.07","4.003","71.354","55.805"
"1","29","17","0","0","1","0.7","0.15","0","1","0","0"
"1","29","18","0","0","0","0.7","0.15","0","0","0","0"
